timestamp,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_speed,air_temperature1
2016-07-13 11:00:00,299.644,25.6,0.0,22.8,0.0,0,0.0,1.2000000000000028
2016-07-13 12:00:00,305.78700000000003,27.2,4.0,23.3,0.0,0,2.1,1.5999999999999979
2016-07-13 13:00:00,305.10400000000004,28.3,2.0,24.4,0.0,0,2.1,1.1000000000000014
2016-07-13 14:00:00,305.10400000000004,30.0,4.0,24.4,0.0,0,1.5,1.6999999999999993
2016-07-13 15:00:00,273.024,31.7,4.0,23.9,0.0,0,0.0,1.6999999999999993
2016-07-13 16:00:00,290.088,32.2,4.0,23.9,0.0,0,3.1,0.5000000000000036
2016-07-13 17:00:00,293.501,33.3,4.0,23.3,0.0,0,2.1,1.0999999999999943
2016-07-13 18:00:00,311.248,33.9,4.0,22.2,0.0,0,2.1,0.6000000000000014
2016-07-13 19:00:00,296.231,33.9,0.0,21.7,0.0,0,0.0,0.0
2016-07-13 20:00:00,305.78700000000003,27.0,0.0,22.0,18.0,0,4.1,-6.899999999999999
2016-07-13 21:00:00,320.803,26.7,0.0,21.7,0.0,0,4.1,-0.3000000000000007
2016-07-13 22:00:00,307.835,26.1,0.0,22.2,0.0,0,2.1,-0.5999999999999979
2016-07-13 23:00:00,296.231,25.6,0.0,21.1,0.0,0,2.1,-0.5
2016-07-14 00:00:00,236.848,25.6,6.0,21.1,0.0,0,3.1,0.0
2016-07-14 01:00:00,234.801,24.4,0.0,21.1,0.0,0,0.0,-1.2000000000000028
2016-07-14 02:00:00,238.21400000000003,24.4,0.0,21.7,0.0,0,1.5,0.0
2016-07-14 03:00:00,247.087,25.0,0.0,21.1,0.0,0,0.0,0.6000000000000014
2016-07-14 04:00:00,245.039,23.9,0.0,21.7,0.0,0,0.0,-1.1000000000000014
2016-07-14 05:00:00,242.991,25.0,0.0,20.6,0.0,0,0.0,1.1000000000000014
2016-07-14 06:00:00,253.912,23.9,6.0,21.1,0.0,0,0.0,-1.1000000000000014
2016-07-14 07:00:00,246.404,23.9,0.0,21.1,0.0,0,1.5,0.0
2016-07-14 08:00:00,309.2,24.4,4.0,21.1,0.0,0,0.0,0.5
2016-07-14 09:00:00,299.644,24.4,0.0,21.7,0.0,0,0.0,0.0
2016-07-14 10:00:00,293.501,24.4,0.0,22.2,0.0,0,1.5,0.0
2016-07-14 11:00:00,294.183,23.9,4.0,21.7,0.0,0,2.1,-0.5
2016-07-14 12:00:00,293.501,26.7,2.0,22.2,0.0,0,2.1,2.8000000000000007
2016-07-14 13:00:00,301.692,27.8,2.0,23.3,0.0,0,2.1,1.1000000000000014
2016-07-14 14:00:00,307.835,30.0,2.0,23.9,0.0,0,3.1,2.1999999999999993
2016-07-14 15:00:00,302.374,31.1,4.0,22.8,0.0,0,4.6,1.1000000000000014
2016-07-14 16:00:00,307.152,31.7,4.0,21.1,0.0,0,3.1,0.5999999999999979
2016-07-14 17:00:00,307.152,33.3,4.0,21.7,0.0,0,3.6,1.5999999999999979
2016-07-14 18:00:00,295.54900000000004,33.9,4.0,20.6,0.0,0,3.1,0.6000000000000014
2016-07-14 19:00:00,249.135,34.4,0.0,20.6,0.0,0,2.1,0.5
2016-07-14 20:00:00,252.547,32.2,0.0,22.2,0.0,0,6.7,-2.1999999999999957
2016-07-14 21:00:00,287.358,33.3,0.0,20.6,0.0,0,3.1,1.0999999999999943
2016-07-14 22:00:00,315.343,33.3,0.0,22.0,0.0,0,11.8,0.0
2016-07-14 23:00:00,315.343,26.1,0.0,21.7,0.0,0,4.1,-7.199999999999996
2016-07-15 00:00:00,315.343,26.7,6.0,21.7,0.0,0,2.6,0.5999999999999979
2016-07-15 01:00:00,318.756,27.2,4.0,21.7,0.0,0,0.0,0.5
2016-07-15 02:00:00,314.66,26.1,2.0,22.2,0.0,0,2.1,-1.0999999999999979
2016-07-15 03:00:00,320.803,25.6,2.0,22.8,0.0,0,1.5,-0.5
2016-07-15 04:00:00,290.771,26.1,2.0,22.8,0.0,0,1.5,0.5
2016-07-15 05:00:00,297.596,25.0,2.0,22.8,0.0,0,1.5,-1.1000000000000014
2016-07-15 06:00:00,309.882,25.0,2.0,22.8,0.0,0,2.1,0.0
2016-07-15 07:00:00,318.756,25.0,0.0,22.8,0.0,0,0.0,0.0
2016-07-15 08:00:00,313.295,25.6,2.0,23.3,0.0,0,0.0,0.6000000000000014
2016-07-15 09:00:00,293.501,25.0,2.0,23.3,0.0,0,1.5,-0.6000000000000014
2016-07-15 10:00:00,303.73900000000003,24.4,2.0,23.3,0.0,0,2.1,-0.6000000000000014
2016-07-15 11:00:00,296.914,24.4,2.0,23.3,0.0,0,0.0,0.0
2016-07-15 12:00:00,296.231,26.1,2.0,23.9,0.0,0,2.1,1.7000000000000028
2016-07-15 13:00:00,303.057,27.8,2.0,23.9,0.0,0,2.6,1.6999999999999993
2016-07-15 14:00:00,303.057,30.0,2.0,22.8,0.0,0,5.1,2.1999999999999993
2016-07-15 15:00:00,296.231,31.1,2.0,21.7,0.0,0,3.6,1.1000000000000014
2016-07-15 16:00:00,310.565,32.2,4.0,21.1,0.0,0,2.6,1.1000000000000014
2016-07-15 17:00:00,297.596,32.8,4.0,19.4,0.0,0,2.1,0.5999999999999943
2016-07-15 18:00:00,296.231,33.3,4.0,20.0,0.0,0,5.1,0.5
2016-07-15 19:00:00,296.231,34.4,4.0,20.0,0.0,0,2.1,1.1000000000000014
2016-07-15 20:00:00,288.04,33.3,2.0,20.6,0.0,0,2.1,-1.1000000000000014
2016-07-15 21:00:00,307.835,33.9,4.0,20.6,0.0,0,2.6,0.6000000000000014
2016-07-15 22:00:00,293.501,33.3,0.0,22.2,0.0,0,4.6,-0.6000000000000014
2016-07-15 23:00:00,236.848,30.6,0.0,22.8,0.0,0,3.6,-2.6999999999999957
2016-07-16 00:00:00,251.865,26.7,6.0,22.8,5.0,0,6.2,-3.900000000000002
2016-07-16 01:00:00,248.452,25.6,0.0,22.8,5.0,0,1.5,-1.0999999999999979
2016-07-16 02:00:00,240.944,25.0,0.0,22.2,0.0,0,2.6,-0.6000000000000014
2016-07-16 03:00:00,250.5,26.1,0.0,22.8,0.0,0,1.5,1.1000000000000014
2016-07-16 04:00:00,247.769,26.1,0.0,22.8,0.0,0,1.5,0.0
2016-07-16 05:00:00,240.261,25.0,0.0,22.8,0.0,0,1.5,-1.1000000000000014
2016-07-16 06:00:00,255.278,26.1,8.0,22.8,0.0,0,3.6,1.1000000000000014
2016-07-16 07:00:00,267.564,25.6,0.0,22.8,0.0,0,1.5,-0.5
2016-07-16 08:00:00,322.168,25.6,4.0,22.8,0.0,0,1.5,0.0
2016-07-16 09:00:00,296.914,25.0,4.0,23.3,0.0,0,2.1,-0.6000000000000014
2016-07-16 10:00:00,296.231,25.0,4.0,23.3,0.0,0,1.5,0.0
2016-07-16 11:00:00,293.501,25.0,4.0,23.3,0.0,0,2.6,0.0
2016-07-16 12:00:00,298.279,26.1,2.0,23.3,0.0,0,3.6,1.1000000000000014
2016-07-16 13:00:00,290.088,28.3,2.0,23.9,0.0,0,3.1,2.1999999999999993
2016-07-16 14:00:00,297.596,30.0,4.0,23.3,0.0,0,4.6,1.6999999999999993
2016-07-16 15:00:00,294.866,30.6,4.0,22.2,0.0,0,1.5,0.6000000000000014
2016-07-16 16:00:00,296.231,32.2,4.0,21.7,0.0,0,3.1,1.6000000000000014
2016-07-16 17:00:00,288.723,32.8,0.0,21.1,0.0,0,3.6,0.5999999999999943
2016-07-16 18:00:00,293.501,33.3,6.0,20.6,0.0,0,4.1,0.5
2016-07-16 19:00:00,295.54900000000004,35.6,0.0,20.6,0.0,0,7.7,2.3000000000000043
2016-07-16 20:00:00,293.501,33.9,0.0,21.7,0.0,0,5.1,-1.7000000000000028
2016-07-16 21:00:00,302.374,33.9,0.0,21.7,0.0,0,5.1,0.0
2016-07-16 22:00:00,317.39,32.8,0.0,21.7,0.0,0,5.7,-1.1000000000000014
2016-07-16 23:00:00,307.835,32.2,0.0,21.7,0.0,0,4.6,-0.5999999999999943
2016-07-17 00:00:00,320.803,30.6,6.0,22.2,0.0,0,3.6,-1.6000000000000014
2016-07-17 01:00:00,311.93,26.7,0.0,21.7,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0       1019.7
1       1020.2
2       1020.2
3       1020.1
4       1020.0
         ...  
8779    1021.7
8780    1021.0
8781    1021.1
8782    1021.1
8783    1021.1
Name: sea_level_pressure, Length: 8784, dtype: float64>",9.3,-3.900000000000002
2016-07-17 02:00:00,325.581,24.4,0.0,22.8,18.0,0,0.0,-2.3000000000000007
2016-07-17 03:00:00,294.866,25.0,0.0,22.8,0.0,0,1.5,0.6000000000000014
2016-07-17 04:00:00,292.818,25.6,0.0,23.3,0.0,0,1.5,0.6000000000000014
2016-07-17 05:00:00,275.754,25.6,0.0,22.8,0.0,0,0.0,0.0
2016-07-17 06:00:00,267.564,25.6,6.0,22.8,0.0,0,0.0,0.0
2016-07-17 07:00:00,299.644,25.6,2.0,22.8,0.0,0,0.0,0.0
2016-07-17 08:00:00,304.422,25.0,2.0,23.3,0.0,0,0.0,-0.6000000000000014
2016-07-17 09:00:00,299.644,25.6,2.0,23.3,0.0,0,2.1,0.6000000000000014
2016-07-17 10:00:00,290.088,25.6,2.0,23.3,0.0,0,2.1,0.0
2016-07-17 11:00:00,299.644,25.6,2.0,23.3,0.0,0,2.1,0.0
2016-07-17 12:00:00,306.469,27.2,2.0,24.4,0.0,0,2.6,1.5999999999999979
2016-07-17 13:00:00,279.85,28.3,2.0,25.0,0.0,0,2.1,1.1000000000000014
2016-07-17 14:00:00,295.54900000000004,28.9,0.0,23.9,0.0,0,2.1,0.5999999999999979
2016-07-17 15:00:00,302.374,31.1,0.0,23.3,0.0,0,3.1,2.200000000000003
2016-07-17 16:00:00,304.422,32.2,0.0,22.8,0.0,0,1.5,1.1000000000000014
2016-07-17 17:00:00,301.009,31.7,0.0,22.8,0.0,0,4.1,-0.5000000000000036
2016-07-17 18:00:00,292.818,30.0,6.0,23.9,5.0,0,4.1,-1.6999999999999993
2016-07-17 19:00:00,290.771,33.3,0.0,22.8,0.0,0,3.6,3.299999999999997
2016-07-17 20:00:00,298.279,27.8,0.0,21.7,5.0,0,2.1,-5.4999999999999964
2016-07-17 21:00:00,301.009,31.1,0.0,24.4,0.0,0,4.1,3.3000000000000007
2016-07-17 22:00:00,299.644,33.3,4.0,22.8,0.0,0,6.7,2.1999999999999957
2016-07-17 23:00:00,314.66,31.7,4.0,22.2,0.0,0,6.2,-1.5999999999999979
2016-07-18 00:00:00,306.469,30.0,4.0,23.3,0.0,0,5.1,-1.6999999999999993
2016-07-18 01:00:00,298.279,28.9,4.0,23.9,0.0,0,4.1,-1.1000000000000014
2016-07-18 02:00:00,309.882,27.8,4.0,23.9,0.0,0,3.6,-1.0999999999999979
2016-07-18 03:00:00,314.66,27.2,0.0,23.9,0.0,0,3.6,-0.6000000000000014
2016-07-18 04:00:00,307.835,27.2,0.0,23.9,0.0,0,3.1,0.0
2016-07-18 05:00:00,321.486,26.7,0.0,23.9,0.0,0,2.1,-0.5
2016-07-18 06:00:00,309.2,26.7,4.0,23.9,0.0,0,2.1,0.0
2016-07-18 07:00:00,313.295,26.1,2.0,23.9,0.0,0,2.1,-0.5999999999999979
2016-07-18 08:00:00,307.152,26.1,2.0,23.9,0.0,0,0.0,0.0
2016-07-18 09:00:00,292.818,25.6,2.0,23.9,0.0,0,2.1,-0.5
2016-07-18 10:00:00,303.057,26.1,0.0,23.9,0.0,0,2.6,0.5
2016-07-18 11:00:00,297.596,26.1,0.0,23.9,0.0,0,2.1,0.0
2016-07-18 12:00:00,298.279,26.7,4.0,24.4,0.0,0,2.6,0.5999999999999979
2016-07-18 13:00:00,300.327,29.4,0.0,24.4,0.0,0,4.1,2.6999999999999993
2016-07-18 14:00:00,298.961,30.6,0.0,23.9,0.0,0,5.1,1.2000000000000028
2016-07-18 15:00:00,310.565,31.7,0.0,23.3,0.0,0,3.6,1.0999999999999979
2016-07-18 16:00:00,305.10400000000004,30.6,0.0,22.2,5.0,0,1.5,-1.0999999999999979
2016-07-18 17:00:00,310.565,33.3,0.0,21.7,0.0,0,4.6,2.6999999999999957
2016-07-18 18:00:00,299.644,33.3,6.0,23.3,0.0,0,6.2,0.0
2016-07-18 19:00:00,297.596,31.1,0.0,21.1,0.0,0,6.2,-2.1999999999999957
2016-07-18 20:00:00,306.469,33.9,0.0,22.8,0.0,0,5.1,2.799999999999997
2016-07-18 21:00:00,292.818,23.9,0.0,20.0,137.0,0,6.7,-10.0
2016-07-18 22:00:00,301.009,29.4,0.0,22.2,41.0,0,4.1,5.5
2016-07-18 23:00:00,314.66,30.0,4.0,23.9,0.0,0,5.1,0.6000000000000014
2016-07-19 00:00:00,305.78700000000003,29.4,2.0,22.8,0.0,0,4.1,-0.6000000000000014
2016-07-19 01:00:00,318.073,28.3,2.0,21.7,0.0,0,3.6,-1.0999999999999979
2016-07-19 02:00:00,301.692,27.2,2.0,22.8,0.0,0,3.6,-1.1000000000000014
2016-07-19 03:00:00,276.437,26.7,2.0,22.8,0.0,0,2.6,-0.5
2016-07-19 04:00:00,255.278,26.7,2.0,23.3,0.0,0,2.6,0.0
2016-07-19 05:00:00,251.182,26.7,2.0,23.9,0.0,0,3.1,0.0
2016-07-19 06:00:00,251.865,26.1,2.0,23.9,0.0,0,2.1,-0.5999999999999979
2016-07-19 07:00:00,290.088,25.6,2.0,23.3,0.0,0,1.5,-0.5
2016-07-19 08:00:00,313.978,25.0,2.0,23.3,0.0,0,2.1,-0.6000000000000014
2016-07-19 09:00:00,292.818,25.6,2.0,23.3,0.0,0,1.5,0.6000000000000014
2016-07-19 10:00:00,300.327,25.0,2.0,23.3,0.0,0,0.0,-0.6000000000000014
2016-07-19 11:00:00,297.596,25.0,2.0,23.3,0.0,0,2.1,0.0
2016-07-19 12:00:00,302.374,26.7,2.0,23.9,0.0,0,3.6,1.6999999999999993
2016-07-19 13:00:00,303.057,28.9,2.0,23.9,0.0,0,3.1,2.1999999999999993
2016-07-19 14:00:00,296.914,30.0,4.0,23.9,0.0,0,3.6,1.1000000000000014
2016-07-19 15:00:00,290.088,31.7,4.0,22.8,0.0,0,4.1,1.6999999999999993
2016-07-19 16:00:00,292.136,32.8,4.0,21.7,0.0,0,3.1,1.0999999999999979
2016-07-19 17:00:00,292.136,28.9,0.0,22.2,5.0,0,3.6,-3.8999999999999986
2016-07-19 18:00:00,296.231,26.7,6.0,23.3,10.0,0,5.7,-2.1999999999999993
2016-07-19 19:00:00,299.644,26.7,0.0,22.2,0.0,0,0.0,0.0
2016-07-19 20:00:00,303.057,28.9,0.0,22.2,0.0,0,2.6,2.1999999999999993
2016-07-19 21:00:00,295.54900000000004,27.8,0.0,21.7,0.0,0,3.6,-1.0999999999999979
2016-07-19 22:00:00,303.73900000000003,25.0,0.0,22.8,8.0,0,2.1,-2.8000000000000007
2016-07-19 23:00:00,315.343,25.6,0.0,22.8,0.0,0,1.5,0.6000000000000014
2016-07-20 00:00:00,307.152,26.1,4.0,22.2,0.0,0,0.0,0.5
2016-07-20 01:00:00,323.534,26.1,2.0,22.8,0.0,0,2.1,0.0
2016-07-20 02:00:00,311.248,26.1,2.0,23.3,0.0,0,2.6,0.0
2016-07-20 03:00:00,262.786,26.7,2.0,23.9,0.0,0,2.1,0.5999999999999979
2016-07-20 04:00:00,248.452,26.1,2.0,23.9,0.0,0,2.6,-0.5999999999999979
2016-07-20 05:00:00,242.991,25.6,0.0,23.9,0.0,0,1.5,-0.5
2016-07-20 06:00:00,240.944,25.6,6.0,23.9,0.0,0,0.0,0.0
2016-07-20 07:00:00,285.31,25.0,0.0,23.9,0.0,0,0.0,-0.6000000000000014
2016-07-20 08:00:00,316.025,25.0,2.0,23.3,0.0,0,1.5,0.0
2016-07-20 09:00:00,287.358,23.9,0.0,22.8,0.0,0,0.0,-1.1000000000000014
2016-07-20 10:00:00,302.374,25.0,2.0,23.3,0.0,0,0.0,1.1000000000000014
2016-07-20 11:00:00,297.596,25.0,4.0,23.9,0.0,0,1.5,0.0
2016-07-20 12:00:00,305.10400000000004,26.1,4.0,24.4,0.0,0,2.1,1.1000000000000014
2016-07-20 13:00:00,317.39,28.3,4.0,25.0,3.0,0,2.1,2.1999999999999993
2016-07-20 14:00:00,311.248,30.0,4.0,24.4,0.0,0,3.1,1.6999999999999993
2016-07-20 15:00:00,315.343,30.6,4.0,23.3,0.0,0,2.6,0.6000000000000014
2016-07-20 16:00:00,313.295,31.7,4.0,22.2,0.0,0,4.1,1.0999999999999979
2016-07-20 17:00:00,311.248,33.3,4.0,22.2,0.0,0,4.1,1.5999999999999979
2016-07-20 18:00:00,305.78700000000003,33.9,6.0,22.2,0.0,0,4.6,0.6000000000000014
2016-07-20 19:00:00,297.596,31.7,0.0,21.7,0.0,0,6.2,-2.1999999999999993
2016-07-20 20:00:00,296.914,31.7,0.0,22.2,0.0,0,7.2,0.0
2016-07-20 21:00:00,290.088,30.6,0.0,21.7,0.0,0,4.1,-1.0999999999999979
2016-07-20 22:00:00,309.2,32.2,4.0,23.3,0.0,0,4.6,1.6000000000000014
2016-07-20 23:00:00,305.78700000000003,31.7,2.0,23.3,0.0,0,4.1,-0.5000000000000036
2016-07-21 00:00:00,307.152,30.0,2.0,22.2,0.0,0,4.1,-1.6999999999999993
2016-07-21 01:00:00,320.121,28.9,2.0,22.8,0.0,0,3.1,-1.1000000000000014
2016-07-21 02:00:00,307.835,27.8,2.0,23.3,0.0,0,3.6,-1.0999999999999979
2016-07-21 03:00:00,323.534,27.2,4.0,23.3,0.0,0,2.1,-0.6000000000000014
2016-07-21 04:00:00,316.708,26.7,0.0,23.3,0.0,0,2.1,-0.5
2016-07-21 05:00:00,316.708,25.6,0.0,23.3,0.0,0,0.0,-1.0999999999999979
2016-07-21 06:00:00,285.993,26.1,6.0,23.9,0.0,0,0.0,0.5
2016-07-21 07:00:00,297.596,25.6,4.0,23.9,0.0,0,0.0,-0.5
2016-07-21 08:00:00,313.295,25.6,4.0,23.9,0.0,0,2.6,0.0
2016-07-21 09:00:00,295.54900000000004,25.6,4.0,23.9,0.0,0,2.1,0.0
2016-07-21 10:00:00,296.914,25.6,4.0,23.9,0.0,0,1.5,0.0
2016-07-21 11:00:00,301.009,25.6,4.0,23.9,0.0,0,1.5,0.0
2016-07-21 12:00:00,294.866,27.2,2.0,24.4,0.0,0,2.1,1.5999999999999979
2016-07-21 13:00:00,311.248,28.9,2.0,25.0,0.0,0,3.6,1.6999999999999993
2016-07-21 14:00:00,305.10400000000004,29.4,0.0,24.4,0.0,0,3.6,0.5
2016-07-21 15:00:00,287.358,31.7,4.0,23.9,0.0,0,2.1,2.3000000000000007
2016-07-21 16:00:00,307.835,31.7,4.0,22.8,0.0,0,4.1,0.0
2016-07-21 17:00:00,289.406,33.3,4.0,22.8,0.0,0,5.1,1.5999999999999979
2016-07-21 18:00:00,303.73900000000003,30.6,6.0,22.2,0.0,0,4.6,-2.6999999999999957
2016-07-21 19:00:00,299.644,32.2,0.0,22.8,0.0,0,3.6,1.6000000000000014
2016-07-21 20:00:00,309.882,24.4,0.0,20.6,104.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0       1019.7
1       1020.2
2       1020.2
3       1020.1
4       1020.0
         ...  
8779    1021.7
8780    1021.0
8781    1021.1
8782    1021.1
8783    1021.1
Name: sea_level_pressure, Length: 8784, dtype: float64>",1.5,-7.800000000000004
2016-07-21 21:00:00,310.565,26.1,0.0,22.2,28.0,0,1.5,1.7000000000000028
2016-07-21 22:00:00,305.10400000000004,28.3,0.0,22.8,0.0,0,0.0,2.1999999999999993
2016-07-21 23:00:00,316.708,28.3,0.0,22.8,0.0,0,2.6,0.0
2016-07-22 00:00:00,313.295,28.3,6.0,23.3,0.0,0,2.6,0.0
2016-07-22 01:00:00,316.025,27.8,4.0,23.9,0.0,0,1.5,-0.5
2016-07-22 02:00:00,324.899,27.2,2.0,24.4,0.0,0,2.1,-0.6000000000000014
2016-07-22 03:00:00,317.39,25.6,2.0,23.9,0.0,0,1.5,-1.5999999999999979
2016-07-22 04:00:00,324.216,26.1,4.0,23.9,0.0,0,0.0,0.5
2016-07-22 05:00:00,320.803,26.1,0.0,23.9,0.0,0,0.0,0.0
2016-07-22 06:00:00,324.899,26.1,4.0,23.9,0.0,0,0.0,0.0
2016-07-22 07:00:00,316.025,26.1,4.0,23.9,0.0,0,0.0,0.0
2016-07-22 08:00:00,318.756,25.6,4.0,23.9,0.0,0,0.0,-0.5
2016-07-22 09:00:00,294.183,25.6,0.0,23.9,0.0,0,0.0,0.0
2016-07-22 10:00:00,298.961,25.0,0.0,23.3,0.0,0,0.0,-0.6000000000000014
2016-07-22 11:00:00,301.692,25.6,0.0,23.9,0.0,0,0.0,0.6000000000000014
2016-07-22 12:00:00,307.835,27.2,4.0,24.4,0.0,0,0.0,1.5999999999999979
2016-07-22 13:00:00,311.93,27.8,4.0,24.4,0.0,0,0.0,0.6000000000000014
2016-07-22 14:00:00,304.422,29.4,4.0,23.9,0.0,0,0.0,1.5999999999999979
2016-07-22 15:00:00,304.422,30.6,4.0,22.2,0.0,0,0.0,1.2000000000000028
2016-07-22 16:00:00,299.644,32.2,4.0,22.8,0.0,0,2.1,1.6000000000000014
2016-07-22 17:00:00,287.358,32.8,4.0,22.2,0.0,0,1.5,0.5999999999999943
2016-07-22 18:00:00,295.54900000000004,33.9,6.0,21.7,0.0,0,2.1,1.1000000000000014
2016-07-22 19:00:00,296.231,30.0,0.0,22.8,0.0,0,7.7,-3.8999999999999986
2016-07-22 20:00:00,301.692,30.0,0.0,22.2,0.0,0,4.6,0.0
2016-07-22 21:00:00,238.896,31.1,0.0,21.7,0.0,0,4.1,1.1000000000000014
2016-07-22 22:00:00,243.674,30.6,0.0,22.2,0.0,0,4.6,-0.5
2016-07-22 23:00:00,240.944,29.4,0.0,22.8,0.0,0,3.1,-1.2000000000000028
2016-07-23 00:00:00,240.944,26.7,8.0,21.7,0.0,0,8.8,-2.6999999999999993
2016-07-23 01:00:00,252.547,24.4,0.0,21.1,0.0,0,2.6,-2.3000000000000007
2016-07-23 02:00:00,247.769,25.0,4.0,20.6,0.0,0,0.0,0.6000000000000014
2016-07-23 03:00:00,245.722,24.4,0.0,20.6,0.0,0,1.5,-0.6000000000000014
2016-07-23 04:00:00,256.643,24.4,0.0,20.6,0.0,0,0.0,0.0
2016-07-23 05:00:00,250.5,23.9,0.0,21.1,0.0,0,2.6,-0.5
2016-07-23 06:00:00,253.912,23.3,8.0,21.1,0.0,0,0.0,-0.5999999999999979
2016-07-23 07:00:00,259.373,23.3,0.0,21.7,0.0,0,0.0,0.0
2016-07-23 08:00:00,298.961,22.8,0.0,21.1,0.0,0,1.5,-0.5
2016-07-23 09:00:00,303.73900000000003,23.3,0.0,21.7,0.0,0,0.0,0.5
2016-07-23 10:00:00,300.327,23.3,4.0,21.7,0.0,0,0.0,0.0
2016-07-23 11:00:00,297.596,23.3,4.0,21.7,0.0,0,0.0,0.0
2016-07-23 12:00:00,285.993,24.4,4.0,22.8,0.0,0,1.5,1.0999999999999979
2016-07-23 13:00:00,294.183,26.1,4.0,22.8,0.0,0,0.0,1.7000000000000028
2016-07-23 14:00:00,291.453,27.8,0.0,21.7,0.0,0,1.5,1.6999999999999993
2016-07-23 15:00:00,290.771,30.0,4.0,20.6,0.0,0,2.1,2.1999999999999993
2016-07-23 16:00:00,292.818,31.1,0.0,21.1,0.0,0,0.0,1.1000000000000014
2016-07-23 17:00:00,293.501,31.1,0.0,21.1,0.0,0,0.0,0.0
2016-07-23 18:00:00,288.04,32.8,4.0,20.6,0.0,0,1.5,1.6999999999999957
2016-07-23 19:00:00,296.231,31.7,4.0,21.1,0.0,0,1.5,-1.0999999999999979
2016-07-23 20:00:00,305.10400000000004,33.3,0.0,20.6,0.0,0,3.1,1.5999999999999979
2016-07-23 21:00:00,273.707,32.8,0.0,20.6,0.0,0,2.1,-0.5
2016-07-23 22:00:00,238.896,33.3,0.0,20.6,0.0,0,2.6,0.5
2016-07-23 23:00:00,244.357,31.1,0.0,22.2,0.0,0,6.7,-2.1999999999999957
2016-07-24 00:00:00,263.468,26.7,6.0,22.8,0.0,0,5.7,-4.400000000000002
2016-07-24 01:00:00,250.5,26.1,0.0,21.1,0.0,0,5.1,-0.5999999999999979
2016-07-24 02:00:00,242.30900000000003,26.1,0.0,21.1,0.0,0,2.1,0.0
2016-07-24 03:00:00,245.722,25.0,0.0,22.8,0.0,0,0.0,-1.1000000000000014
2016-07-24 04:00:00,249.135,25.0,4.0,22.2,0.0,0,3.1,0.0
2016-07-24 05:00:00,253.23,25.0,2.0,22.8,0.0,0,0.0,0.0
2016-07-24 06:00:00,247.087,25.0,2.0,22.2,0.0,0,2.1,0.0
2016-07-24 07:00:00,247.087,25.0,2.0,22.8,0.0,0,0.0,0.0
2016-07-24 08:00:00,318.073,25.0,2.0,22.8,0.0,0,0.0,0.0
2016-07-24 09:00:00,295.54900000000004,23.9,2.0,22.8,0.0,0,0.0,-1.1000000000000014
2016-07-24 10:00:00,287.358,24.4,2.0,22.8,0.0,0,0.0,0.5
2016-07-24 11:00:00,297.596,24.4,2.0,22.8,0.0,0,0.0,0.0
2016-07-24 12:00:00,296.914,25.6,2.0,23.3,0.0,0,0.0,1.2000000000000028
2016-07-24 13:00:00,292.818,27.2,2.0,23.9,0.0,0,2.1,1.5999999999999979
2016-07-24 14:00:00,301.009,28.9,2.0,22.8,0.0,0,2.1,1.6999999999999993
2016-07-24 15:00:00,294.866,30.0,2.0,22.8,0.0,0,1.5,1.1000000000000014
2016-07-24 16:00:00,294.183,32.2,4.0,21.1,0.0,0,3.6,2.200000000000003
2016-07-24 17:00:00,291.453,32.8,4.0,21.1,0.0,0,1.5,0.5999999999999943
2016-07-24 18:00:00,291.453,33.9,4.0,18.3,0.0,0,2.6,1.1000000000000014
2016-07-24 19:00:00,292.818,33.9,4.0,19.4,0.0,0,4.1,0.0
2016-07-24 20:00:00,305.78700000000003,32.8,4.0,20.6,0.0,0,6.2,-1.1000000000000014
2016-07-24 21:00:00,307.835,32.2,0.0,20.6,0.0,0,7.2,-0.5999999999999943
2016-07-24 22:00:00,324.216,30.6,0.0,22.2,0.0,0,8.2,-1.6000000000000014
2016-07-24 23:00:00,262.786,30.0,0.0,21.1,0.0,0,5.7,-0.6000000000000014
2016-07-25 00:00:00,243.674,28.3,6.0,21.7,0.0,0,4.1,-1.6999999999999993
2016-07-25 01:00:00,245.722,26.1,4.0,21.1,0.0,0,2.6,-2.1999999999999993
2016-07-25 02:00:00,253.912,25.0,2.0,21.1,0.0,0,2.6,-1.1000000000000014
2016-07-25 03:00:00,245.722,24.4,4.0,21.1,0.0,0,1.5,-0.6000000000000014
2016-07-25 04:00:00,248.452,24.4,2.0,21.1,0.0,0,2.1,0.0
2016-07-25 05:00:00,255.96,23.9,2.0,21.7,0.0,0,1.5,-0.5
2016-07-25 06:00:00,251.182,24.4,2.0,21.1,0.0,0,1.5,0.5
2016-07-25 07:00:00,248.452,23.9,0.0,21.7,0.0,0,1.5,-0.5
2016-07-25 08:00:00,310.565,23.9,2.0,21.7,0.0,0,0.0,0.0
2016-07-25 09:00:00,304.422,23.9,0.0,21.7,0.0,0,0.0,0.0
2016-07-25 10:00:00,297.596,23.9,2.0,21.7,0.0,0,0.0,0.0
2016-07-25 11:00:00,291.453,23.3,2.0,21.7,0.0,0,1.5,-0.5999999999999979
2016-07-25 12:00:00,296.231,25.0,2.0,23.3,0.0,0,1.5,1.6999999999999993
2016-07-25 13:00:00,298.279,27.2,2.0,22.2,0.0,0,0.0,2.1999999999999993
